Time,Source,Destination,Protocol,Status
14:47:34,10.78.150.79,148.113.35.213,6,✅ Normal
14:47:34,148.113.35.213,10.78.150.79,6,✅ Normal
14:47:34,148.113.35.213,10.78.150.79,6,✅ Normal
14:47:34,148.113.35.213,10.78.150.79,6,✅ Normal
14:47:34,148.113.35.213,10.78.150.79,6,✅ Normal
14:47:34,10.78.150.79,148.113.35.213,6,✅ Normal
14:47:34,148.113.35.213,10.78.150.79,6,✅ Normal
14:47:34,148.113.35.213,10.78.150.79,6,✅ Normal
14:47:34,148.113.35.213,10.78.150.79,6,✅ Normal
14:47:34,148.113.35.213,10.78.150.79,6,✅ Normal
14:47:34,10.78.150.79,148.113.35.213,6,✅ Normal
14:47:34,10.78.150.79,148.113.35.213,6,✅ Normal
14:47:35,148.113.35.213,10.78.150.79,6,✅ Normal
14:47:35,148.113.35.213,10.78.150.79,6,✅ Normal
14:47:35,148.113.35.213,10.78.150.79,6,✅ Normal
14:47:35,10.78.150.79,148.113.35.213,6,✅ Normal
14:47:35,10.78.150.79,148.113.35.213,6,✅ Normal
14:47:35,10.78.150.79,10.78.150.254,17,✅ Normal
14:47:35,148.113.35.213,10.78.150.79,6,✅ Normal
14:47:35,10.78.150.79,148.113.35.213,6,✅ Normal
14:47:35,10.78.150.254,10.78.150.79,17,✅ Normal
14:47:35,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:35,10.78.150.79,10.78.150.254,17,✅ Normal
14:47:35,10.78.150.79,10.78.150.254,17,✅ Normal
14:47:35,10.78.150.79,10.78.150.254,17,✅ Normal
14:47:35,10.78.150.79,10.78.150.254,17,✅ Normal
14:47:35,10.78.150.79,10.78.150.254,17,✅ Normal
14:47:35,10.78.150.79,10.78.150.254,17,✅ Normal
14:47:35,10.78.150.79,3.19.136.202,6,✅ Normal
14:47:35,10.78.150.79,3.19.136.202,6,✅ Normal
14:47:35,10.78.150.254,10.78.150.79,17,✅ Normal
14:47:35,10.78.150.254,10.78.150.79,17,✅ Normal
14:47:35,10.78.150.254,10.78.150.79,17,✅ Normal
14:47:35,10.78.150.254,10.78.150.79,17,✅ Normal
14:47:35,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:35,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:36,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:36,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:36,3.19.136.202,10.78.150.79,6,✅ Normal
14:47:36,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:36,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:36,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:36,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:36,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:36,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:36,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:36,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:36,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:36,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:36,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:36,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:36,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:36,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:36,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:36,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:36,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:36,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:36,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:36,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:36,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:36,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:36,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:37,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:37,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:37,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:37,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:37,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:37,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:37,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:37,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:37,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:37,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:37,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:37,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:37,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:37,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:37,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:37,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:37,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:37,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:37,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:37,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:37,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:37,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:37,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:37,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:37,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:38,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:38,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:38,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:38,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:38,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:38,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:38,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:38,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:38,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:38,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:38,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:38,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:38,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:38,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:38,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:38,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:38,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:38,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:38,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:38,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:38,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:38,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:38,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:38,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:38,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:39,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:39,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:39,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:39,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:39,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:39,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:39,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:39,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:39,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:39,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:39,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:39,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:39,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:39,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:39,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:39,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:39,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:39,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:39,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:39,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:39,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:39,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:39,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:40,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:40,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:40,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:40,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:40,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:40,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:40,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:40,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:40,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:40,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:40,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:40,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:40,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:40,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:40,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:40,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:40,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:40,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:40,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:40,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:40,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:40,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:41,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:41,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:41,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:41,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:41,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:41,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:41,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:41,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:41,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:41,10.78.150.79,10.78.150.254,17,✅ Normal
14:47:41,10.78.150.254,10.78.150.79,17,✅ Normal
14:47:41,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:41,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:41,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:41,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:41,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:41,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:41,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:41,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:41,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:42,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:42,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:42,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:42,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:42,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:42,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:42,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:42,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:42,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:42,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:42,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:42,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:42,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:42,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:42,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:42,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:42,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:42,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:42,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:42,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:43,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:43,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:43,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:43,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:43,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:43,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:43,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:43,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:43,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:43,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:43,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:43,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:43,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:43,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:43,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:43,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:43,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:43,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:43,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:43,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:43,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:44,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:44,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:44,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:44,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:44,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:44,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:44,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:44,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:44,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:44,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:44,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:44,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:44,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:44,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:44,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:44,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:44,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:44,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:44,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:44,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:44,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:45,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:45,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:45,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:45,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:45,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:45,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:45,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:45,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:45,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:45,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:45,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:45,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:45,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:45,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:45,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:45,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:45,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:45,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:45,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:45,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:45,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:46,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:46,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:46,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:46,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:46,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:46,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:46,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:46,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:46,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:46,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:46,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:46,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:46,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:46,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:46,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:46,10.78.150.79,52.14.157.133,6,✅ Normal
14:47:46,52.14.157.133,10.78.150.79,6,✅ Normal
14:47:46,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:46,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:47,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:47,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:47,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:47,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:47,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:47,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:47,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:47,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:47,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:47,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:47,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:47,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:47,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:47,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:47,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:47,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:47,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:48,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:48,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:48,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:48,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:48,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:48,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:48,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:48,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:48,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:48,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:48,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:48,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:48,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:48,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:48,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:48,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:48,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:48,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:48,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:49,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:49,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:49,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:49,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:49,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:49,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:49,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:49,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:49,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:49,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:49,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:49,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:49,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:49,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:49,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:49,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:49,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:49,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:49,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:50,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:50,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:50,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:50,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:50,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:50,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:50,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:50,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:50,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:50,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:50,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:50,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:50,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:50,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:50,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:50,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:50,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:50,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:51,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:51,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:51,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:51,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:51,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:51,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:51,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:51,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:51,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:51,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:51,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:51,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:51,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:51,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:51,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:51,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:51,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:51,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:51,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:51,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:52,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:52,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:52,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:52,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:52,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:52,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:52,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:52,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:52,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:52,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:52,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:52,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:52,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:52,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:52,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:52,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:52,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:52,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:52,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:53,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:53,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:53,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:53,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:53,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:53,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:53,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:53,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:53,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:53,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:53,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:53,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:53,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:53,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:53,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:53,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:53,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:53,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:53,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:54,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:54,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:54,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:54,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:54,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:54,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:54,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:54,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:54,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:54,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:54,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:54,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:54,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:54,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:54,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:54,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:54,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:54,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:54,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:55,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:55,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:55,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:55,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:55,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:55,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:55,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:55,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:55,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:55,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:55,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:55,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:55,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:55,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:55,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:55,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:55,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:55,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:56,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:56,20.150.95.132,10.78.150.79,6,✅ Normal
14:47:56,10.78.150.79,20.150.95.132,6,✅ Normal
14:47:56,10.78.150.79,20.150.95.132,6,✅ Normal
